,random_100,industrialarts_science_100,science_industrialarts_100,random_200,industrialarts_science_200,science_industrialarts_200,random_300,industrialarts_science_300,science_industrialarts_300
0,0.307189542484,0.342281879195,0.315789473684,0.328903654485,0.360544217687,0.351351351351,0.379310344828,0.405152224824,0.418439716312
1,0.290322580645,0.388888888889,0.360544217687,0.342281879195,0.428571428571,0.388888888889,0.382488479263,0.405152224824,0.388888888889
2,0.324503311258,0.398601398601,0.398601398601,0.388888888889,0.465201465201,0.40350877193,0.425178147268,0.438848920863,0.456310679612
3,0.315789473684,0.360544217687,0.351351351351,0.379310344828,0.374570446735,0.438848920863,0.395348837209,0.415094339623,0.452784503632
4,0.342281879195,0.360544217687,0.398601398601,0.374570446735,0.351351351351,0.398601398601,0.39211136891,0.395348837209,0.438848920863
5,0.25786163522,0.351351351351,0.369863013699,0.393728222997,0.423487544484,0.384083044983,0.442307692308,0.435406698565,0.39211136891
6,0.290322580645,0.379310344828,0.342281879195,0.328903654485,0.408450704225,0.351351351351,0.339285714286,0.44578313253,0.408450704225
7,0.333333333333,0.360544217687,0.379310344828,0.360544217687,0.365187713311,0.433691756272,0.395348837209,0.418439716312,0.470588235294
8,0.351351351351,0.342281879195,0.290322580645,0.393728222997,0.369863013699,0.307189542484,0.421800947867,0.408450704225,0.363636363636
9,0.379310344828,0.333333333333,0.315789473684,0.398601398601,0.333333333333,0.365187713311,0.421800947867,0.382488479263,0.388888888889
10,0.379310344828,0.360544217687,0.282051282051,0.369863013699,0.398601398601,0.342281879195,0.385681293303,0.408450704225,0.385681293303
11,0.369863013699,0.360544217687,0.388888888889,0.365187713311,0.384083044983,0.393728222997,0.369863013699,0.428571428571,0.438848920863
12,0.324503311258,0.342281879195,0.324503311258,0.374570446735,0.393728222997,0.346801346801,0.401869158879,0.418439716312,0.388888888889
13,0.26582278481,0.398601398601,0.282051282051,0.360544217687,0.388888888889,0.320132013201,0.398601398601,0.405152224824,0.369863013699
14,0.307189542484,0.360544217687,0.351351351351,0.315789473684,0.40350877193,0.342281879195,0.339285714286,0.421800947867,0.395348837209
15,0.333333333333,0.379310344828,0.342281879195,0.369863013699,0.374570446735,0.369863013699,0.398601398601,0.418439716312,0.421800947867
16,0.379310344828,0.369863013699,0.333333333333,0.388888888889,0.384083044983,0.33779264214,0.385681293303,0.405152224824,0.37299771167
17,0.333333333333,0.324503311258,0.351351351351,0.35593220339,0.384083044983,0.40350877193,0.385681293303,0.408450704225,0.449275362319
18,0.351351351351,0.342281879195,0.342281879195,0.351351351351,0.351351351351,0.369863013699,0.398601398601,0.369863013699,0.401869158879
19,0.342281879195,0.369863013699,0.360544217687,0.379310344828,0.388888888889,0.408450704225,0.369863013699,0.405152224824,0.438848920863
20,0.298701298701,0.369863013699,0.342281879195,0.35593220339,0.40350877193,0.384083044983,0.385681293303,0.395348837209,0.408450704225
21,0.307189542484,0.398601398601,0.342281879195,0.379310344828,0.428571428571,0.40350877193,0.395348837209,0.435406698565,0.449275362319
22,0.282051282051,0.307189542484,0.290322580645,0.351351351351,0.388888888889,0.33779264214,0.37299771167,0.379310344828,0.382488479263
23,0.369863013699,0.398601398601,0.379310344828,0.369863013699,0.365187713311,0.398601398601,0.401869158879,0.411764705882,0.385681293303
24,0.333333333333,0.324503311258,0.351351351351,0.35593220339,0.388888888889,0.384083044983,0.385681293303,0.421800947867,0.415094339623
25,0.333333333333,0.342281879195,0.351351351351,0.379310344828,0.365187713311,0.418439716312,0.405152224824,0.408450704225,0.463414634146
26,0.388888888889,0.290322580645,0.333333333333,0.393728222997,0.342281879195,0.374570446735,0.39211136891,0.363636363636,0.388888888889
27,0.324503311258,0.379310344828,0.307189542484,0.423487544484,0.393728222997,0.384083044983,0.428571428571,0.425178147268,0.401869158879
28,0.342281879195,0.408450704225,0.342281879195,0.408450704225,0.393728222997,0.388888888889,0.398601398601,0.37299771167,0.438848920863
29,0.379310344828,0.333333333333,0.333333333333,0.35593220339,0.374570446735,0.379310344828,0.39211136891,0.431980906921,0.425178147268
30,0.342281879195,0.351351351351,0.351351351351,0.33779264214,0.408450704225,0.351351351351,0.366742596811,0.442307692308,0.401869158879
31,0.333333333333,0.25786163522,0.388888888889,0.365187713311,0.360544217687,0.393728222997,0.405152224824,0.388888888889,0.459854014599
32,0.273885350318,0.324503311258,0.360544217687,0.393728222997,0.35593220339,0.438848920863,0.398601398601,0.398601398601,0.431980906921
33,0.290322580645,0.315789473684,0.307189542484,0.342281879195,0.351351351351,0.33779264214,0.369863013699,0.388888888889,0.376146788991
34,0.315789473684,0.351351351351,0.360544217687,0.35593220339,0.369863013699,0.40350877193,0.37299771167,0.408450704225,0.438848920863
35,0.282051282051,0.315789473684,0.315789473684,0.365187713311,0.408450704225,0.320132013201,0.379310344828,0.421800947867,0.376146788991
36,0.290322580645,0.360544217687,0.290322580645,0.365187713311,0.384083044983,0.286173633441,0.418439716312,0.411764705882,0.336302895323
37,0.298701298701,0.324503311258,0.408450704225,0.384083044983,0.384083044983,0.408450704225,0.382488479263,0.421800947867,0.428571428571
38,0.315789473684,0.315789473684,0.369863013699,0.379310344828,0.384083044983,0.35593220339,0.388888888889,0.418439716312,0.411764705882
39,0.333333333333,0.398601398601,0.379310344828,0.351351351351,0.388888888889,0.418439716312,0.385681293303,0.415094339623,0.428571428571
40,0.369863013699,0.369863013699,0.333333333333,0.388888888889,0.418439716312,0.393728222997,0.382488479263,0.418439716312,0.418439716312
41,0.388888888889,0.351351351351,0.324503311258,0.374570446735,0.374570446735,0.33779264214,0.39211136891,0.360544217687,0.398601398601
42,0.342281879195,0.408450704225,0.408450704225,0.384083044983,0.393728222997,0.393728222997,0.398601398601,0.401869158879,0.411764705882
43,0.298701298701,0.315789473684,0.342281879195,0.360544217687,0.388888888889,0.365187713311,0.376146788991,0.401869158879,0.415094339623
44,0.342281879195,0.315789473684,0.360544217687,0.408450704225,0.393728222997,0.360544217687,0.415094339623,0.428571428571,0.388888888889
45,0.333333333333,0.398601398601,0.342281879195,0.388888888889,0.418439716312,0.384083044983,0.405152224824,0.452784503632,0.408450704225
46,0.324503311258,0.369863013699,0.369863013699,0.33779264214,0.35593220339,0.413427561837,0.357466063348,0.351351351351,0.481481481481
47,0.282051282051,0.315789473684,0.290322580645,0.333333333333,0.342281879195,0.324503311258,0.376146788991,0.385681293303,0.388888888889
48,0.324503311258,0.398601398601,0.333333333333,0.365187713311,0.393728222997,0.351351351351,0.388888888889,0.438848920863,0.369863013699
49,0.369863013699,0.298701298701,0.398601398601,0.360544217687,0.342281879195,0.418439716312,0.39211136891,0.405152224824,0.421800947867
