,random_100,industrialarts_socialstudies_100,socialstudies_industrialarts_100,random_200,industrialarts_socialstudies_200,socialstudies_industrialarts_200,random_300,industrialarts_socialstudies_300,socialstudies_industrialarts_300
0,0.5625,0.503759398496,0.481481481481,0.212121212121,0.25,0.212121212121,0.104972375691,0.0695187165775,0.104972375691
1,0.449275362319,0.481481481481,0.360544217687,0.136363636364,0.204819277108,0.123595505618,0.0928961748634,0.149425287356,0.0810810810811
2,0.438848920863,0.428571428571,0.470588235294,0.149425287356,0.149425287356,0.204819277108,0.0810810810811,0.0989010989011,0.063829787234
3,0.503759398496,0.470588235294,0.449275362319,0.197604790419,0.149425287356,0.142857142857,0.136363636364,0.0695187165775,0.0989010989011
4,0.481481481481,0.449275362319,0.470588235294,0.156069364162,0.190476190476,0.183431952663,0.0989010989011,0.0810810810811,0.104972375691
5,0.515151515152,0.503759398496,0.481481481481,0.183431952663,0.162790697674,0.219512195122,0.0810810810811,0.0582010582011,0.111111111111
6,0.550387596899,0.418439716312,0.408450704225,0.219512195122,0.156069364162,0.156069364162,0.136363636364,0.063829787234,0.0869565217391
7,0.503759398496,0.503759398496,0.481481481481,0.190476190476,0.169590643275,0.234567901235,0.0695187165775,0.0869565217391,0.104972375691
8,0.481481481481,0.481481481481,0.515151515152,0.149425287356,0.169590643275,0.204819277108,0.111111111111,0.0869565217391,0.0810810810811
9,0.481481481481,0.503759398496,0.449275362319,0.176470588235,0.197604790419,0.169590643275,0.0928961748634,0.0928961748634,0.0752688172043
10,0.503759398496,0.492537313433,0.470588235294,0.123595505618,0.162790697674,0.169590643275,0.111111111111,0.117318435754,0.104972375691
11,0.481481481481,0.492537313433,0.470588235294,0.25786163522,0.183431952663,0.162790697674,0.0752688172043,0.0810810810811,0.111111111111
12,0.503759398496,0.459854014599,0.449275362319,0.190476190476,0.190476190476,0.156069364162,0.123595505618,0.104972375691,0.0582010582011
13,0.418439716312,0.459854014599,0.492537313433,0.149425287356,0.204819277108,0.176470588235,0.0810810810811,0.0582010582011,0.0752688172043
14,0.459854014599,0.449275362319,0.438848920863,0.149425287356,0.162790697674,0.197604790419,0.0695187165775,0.0752688172043,0.063829787234
15,0.492537313433,0.449275362319,0.481481481481,0.204819277108,0.142857142857,0.183431952663,0.0928961748634,0.0752688172043,0.0989010989011
16,0.492537313433,0.470588235294,0.428571428571,0.190476190476,0.183431952663,0.169590643275,0.111111111111,0.104972375691,0.0752688172043
17,0.438848920863,0.398601398601,0.428571428571,0.190476190476,0.149425287356,0.169590643275,0.0928961748634,0.063829787234,0.0869565217391
18,0.503759398496,0.550387596899,0.481481481481,0.169590643275,0.169590643275,0.162790697674,0.104972375691,0.0810810810811,0.0928961748634
19,0.526717557252,0.418439716312,0.481481481481,0.204819277108,0.149425287356,0.176470588235,0.0752688172043,0.104972375691,0.0869565217391
20,0.428571428571,0.449275362319,0.538461538462,0.169590643275,0.156069364162,0.149425287356,0.136363636364,0.063829787234,0.111111111111
21,0.408450704225,0.470588235294,0.398601398601,0.169590643275,0.156069364162,0.156069364162,0.0810810810811,0.0928961748634,0.0928961748634
22,0.418439716312,0.470588235294,0.492537313433,0.129943502825,0.156069364162,0.176470588235,0.0928961748634,0.129943502825,0.0810810810811
23,0.481481481481,0.538461538462,0.449275362319,0.197604790419,0.176470588235,0.162790697674,0.0810810810811,0.104972375691,0.0928961748634
24,0.408450704225,0.503759398496,0.459854014599,0.190476190476,0.176470588235,0.197604790419,0.0810810810811,0.0695187165775,0.0989010989011
25,0.470588235294,0.470588235294,0.470588235294,0.142857142857,0.129943502825,0.156069364162,0.0695187165775,0.063829787234,0.0752688172043
26,0.515151515152,0.398601398601,0.438848920863,0.149425287356,0.162790697674,0.190476190476,0.123595505618,0.0752688172043,0.104972375691
27,0.515151515152,0.428571428571,0.459854014599,0.136363636364,0.183431952663,0.129943502825,0.0752688172043,0.111111111111,0.063829787234
28,0.418439716312,0.438848920863,0.408450704225,0.142857142857,0.136363636364,0.129943502825,0.0928961748634,0.0989010989011,0.0928961748634
29,0.503759398496,0.503759398496,0.428571428571,0.162790697674,0.142857142857,0.136363636364,0.0928961748634,0.063829787234,0.0752688172043
30,0.470588235294,0.492537313433,0.449275362319,0.136363636364,0.162790697674,0.156069364162,0.117318435754,0.111111111111,0.0928961748634
31,0.492537313433,0.481481481481,0.470588235294,0.190476190476,0.176470588235,0.212121212121,0.104972375691,0.123595505618,0.111111111111
32,0.587301587302,0.481481481481,0.428571428571,0.156069364162,0.162790697674,0.136363636364,0.0989010989011,0.063829787234,0.0869565217391
33,0.470588235294,0.503759398496,0.492537313433,0.169590643275,0.176470588235,0.169590643275,0.111111111111,0.136363636364,0.0695187165775
34,0.459854014599,0.503759398496,0.492537313433,0.149425287356,0.183431952663,0.142857142857,0.0989010989011,0.0810810810811,0.0810810810811
35,0.449275362319,0.481481481481,0.449275362319,0.129943502825,0.162790697674,0.142857142857,0.123595505618,0.0928961748634,0.0752688172043
36,0.574803149606,0.438848920863,0.503759398496,0.190476190476,0.129943502825,0.197604790419,0.0582010582011,0.0810810810811,0.0810810810811
37,0.449275362319,0.459854014599,0.503759398496,0.183431952663,0.129943502825,0.183431952663,0.0526315789474,0.0869565217391,0.111111111111
38,0.459854014599,0.481481481481,0.449275362319,0.183431952663,0.162790697674,0.183431952663,0.111111111111,0.0989010989011,0.0989010989011
39,0.459854014599,0.470588235294,0.438848920863,0.136363636364,0.183431952663,0.129943502825,0.0989010989011,0.162790697674,0.0582010582011
40,0.449275362319,0.438848920863,0.449275362319,0.162790697674,0.149425287356,0.169590643275,0.0695187165775,0.0810810810811,0.0869565217391
41,0.470588235294,0.428571428571,0.369863013699,0.117318435754,0.136363636364,0.149425287356,0.0810810810811,0.063829787234,0.0582010582011
42,0.481481481481,0.459854014599,0.526717557252,0.197604790419,0.183431952663,0.183431952663,0.104972375691,0.063829787234,0.111111111111
43,0.449275362319,0.459854014599,0.526717557252,0.162790697674,0.197604790419,0.156069364162,0.0695187165775,0.117318435754,0.0928961748634
44,0.459854014599,0.481481481481,0.438848920863,0.149425287356,0.234567901235,0.142857142857,0.0582010582011,0.0810810810811,0.104972375691
45,0.438848920863,0.481481481481,0.492537313433,0.162790697674,0.169590643275,0.204819277108,0.0810810810811,0.0695187165775,0.0869565217391
46,0.515151515152,0.481481481481,0.449275362319,0.234567901235,0.149425287356,0.156069364162,0.0582010582011,0.0989010989011,0.104972375691
47,0.515151515152,0.459854014599,0.428571428571,0.156069364162,0.162790697674,0.123595505618,0.0989010989011,0.063829787234,0.0810810810811
48,0.408450704225,0.470588235294,0.459854014599,0.136363636364,0.190476190476,0.169590643275,0.0526315789474,0.0989010989011,0.063829787234
49,0.438848920863,0.503759398496,0.526717557252,0.142857142857,0.156069364162,0.176470588235,0.0928961748634,0.104972375691,0.0989010989011
50,0.538461538462,0.503759398496,0.459854014599,0.176470588235,0.162790697674,0.190476190476,0.0810810810811,0.0869565217391,0.111111111111
51,0.515151515152,0.459854014599,0.503759398496,0.176470588235,0.156069364162,0.183431952663,0.104972375691,0.0695187165775,0.0869565217391
52,0.503759398496,0.438848920863,0.526717557252,0.117318435754,0.204819277108,0.190476190476,0.0928961748634,0.0752688172043,0.0752688172043
53,0.449275362319,0.492537313433,0.459854014599,0.142857142857,0.149425287356,0.136363636364,0.0989010989011,0.129943502825,0.063829787234
54,0.492537313433,0.438848920863,0.438848920863,0.183431952663,0.136363636364,0.176470588235,0.104972375691,0.0810810810811,0.0928961748634
55,0.503759398496,0.428571428571,0.526717557252,0.25,0.156069364162,0.204819277108,0.111111111111,0.063829787234,0.142857142857
56,0.492537313433,0.470588235294,0.492537313433,0.190476190476,0.176470588235,0.162790697674,0.142857142857,0.0869565217391,0.117318435754
57,0.470588235294,0.428571428571,0.398601398601,0.190476190476,0.149425287356,0.123595505618,0.136363636364,0.0928961748634,0.104972375691
58,0.481481481481,0.459854014599,0.526717557252,0.169590643275,0.219512195122,0.197604790419,0.0928961748634,0.136363636364,0.0989010989011
59,0.470588235294,0.515151515152,0.503759398496,0.183431952663,0.142857142857,0.190476190476,0.129943502825,0.0752688172043,0.104972375691
60,0.459854014599,0.492537313433,0.449275362319,0.129943502825,0.190476190476,0.162790697674,0.0752688172043,0.0989010989011,0.0928961748634
61,0.515151515152,0.408450704225,0.470588235294,0.142857142857,0.136363636364,0.156069364162,0.117318435754,0.063829787234,0.0869565217391
62,0.459854014599,0.459854014599,0.459854014599,0.129943502825,0.169590643275,0.162790697674,0.0810810810811,0.104972375691,0.063829787234
63,0.449275362319,0.550387596899,0.492537313433,0.104972375691,0.212121212121,0.162790697674,0.0869565217391,0.063829787234,0.117318435754
64,0.492537313433,0.459854014599,0.408450704225,0.156069364162,0.176470588235,0.183431952663,0.0695187165775,0.063829787234,0.0695187165775
65,0.503759398496,0.438848920863,0.459854014599,0.204819277108,0.162790697674,0.176470588235,0.136363636364,0.0582010582011,0.0989010989011
66,0.428571428571,0.492537313433,0.449275362319,0.129943502825,0.136363636364,0.176470588235,0.0810810810811,0.129943502825,0.136363636364
67,0.503759398496,0.459854014599,0.492537313433,0.136363636364,0.197604790419,0.176470588235,0.0695187165775,0.0869565217391,0.0989010989011
68,0.449275362319,0.438848920863,0.481481481481,0.156069364162,0.149425287356,0.176470588235,0.117318435754,0.0695187165775,0.0928961748634
69,0.459854014599,0.492537313433,0.428571428571,0.111111111111,0.162790697674,0.156069364162,0.0869565217391,0.0526315789474,0.0695187165775
70,0.449275362319,0.351351351351,0.459854014599,0.136363636364,0.176470588235,0.197604790419,0.0869565217391,0.111111111111,0.0989010989011
71,0.449275362319,0.408450704225,0.438848920863,0.156069364162,0.129943502825,0.197604790419,0.111111111111,0.0752688172043,0.0810810810811
72,0.470588235294,0.449275362319,0.481481481481,0.169590643275,0.204819277108,0.226993865031,0.0471204188482,0.0989010989011,0.0752688172043
73,0.481481481481,0.481481481481,0.481481481481,0.176470588235,0.169590643275,0.169590643275,0.123595505618,0.0989010989011,0.0928961748634
74,0.459854014599,0.492537313433,0.492537313433,0.162790697674,0.162790697674,0.169590643275,0.0869565217391,0.111111111111,0.129943502825
75,0.526717557252,0.428571428571,0.503759398496,0.129943502825,0.162790697674,0.169590643275,0.0928961748634,0.117318435754,0.0869565217391
76,0.408450704225,0.470588235294,0.470588235294,0.123595505618,0.162790697674,0.129943502825,0.0752688172043,0.104972375691,0.136363636364
77,0.459854014599,0.438848920863,0.492537313433,0.149425287356,0.176470588235,0.156069364162,0.111111111111,0.0928961748634,0.104972375691
78,0.492537313433,0.470588235294,0.492537313433,0.204819277108,0.169590643275,0.190476190476,0.0752688172043,0.0989010989011,0.104972375691
79,0.526717557252,0.526717557252,0.459854014599,0.176470588235,0.226993865031,0.190476190476,0.123595505618,0.123595505618,0.063829787234
80,0.526717557252,0.428571428571,0.550387596899,0.234567901235,0.142857142857,0.212121212121,0.0752688172043,0.0869565217391,0.111111111111
81,0.438848920863,0.438848920863,0.470588235294,0.190476190476,0.162790697674,0.142857142857,0.136363636364,0.0869565217391,0.0928961748634
82,0.492537313433,0.449275362319,0.388888888889,0.197604790419,0.183431952663,0.117318435754,0.162790697674,0.0752688172043,0.0582010582011
83,0.470588235294,0.503759398496,0.459854014599,0.169590643275,0.176470588235,0.204819277108,0.123595505618,0.0471204188482,0.0928961748634
84,0.470588235294,0.438848920863,0.481481481481,0.156069364162,0.149425287356,0.156069364162,0.0869565217391,0.0695187165775,0.0989010989011
85,0.526717557252,0.449275362319,0.492537313433,0.142857142857,0.149425287356,0.197604790419,0.0695187165775,0.0810810810811,0.111111111111
86,0.418439716312,0.470588235294,0.459854014599,0.136363636364,0.169590643275,0.197604790419,0.0810810810811,0.063829787234,0.0752688172043
87,0.481481481481,0.418439716312,0.470588235294,0.169590643275,0.136363636364,0.190476190476,0.117318435754,0.117318435754,0.0869565217391
88,0.438848920863,0.459854014599,0.398601398601,0.123595505618,0.162790697674,0.149425287356,0.0989010989011,0.0752688172043,0.0810810810811
89,0.470588235294,0.428571428571,0.515151515152,0.197604790419,0.149425287356,0.183431952663,0.129943502825,0.0810810810811,0.123595505618
90,0.459854014599,0.470588235294,0.408450704225,0.156069364162,0.190476190476,0.136363636364,0.117318435754,0.123595505618,0.104972375691
91,0.438848920863,0.408450704225,0.481481481481,0.156069364162,0.156069364162,0.162790697674,0.104972375691,0.0989010989011,0.0810810810811
92,0.526717557252,0.515151515152,0.449275362319,0.183431952663,0.197604790419,0.197604790419,0.0869565217391,0.0695187165775,0.0869565217391
93,0.503759398496,0.449275362319,0.459854014599,0.162790697674,0.149425287356,0.190476190476,0.0869565217391,0.117318435754,0.129943502825
94,0.438848920863,0.418439716312,0.449275362319,0.136363636364,0.142857142857,0.142857142857,0.0928961748634,0.0869565217391,0.111111111111
95,0.515151515152,0.470588235294,0.526717557252,0.149425287356,0.129943502825,0.197604790419,0.0989010989011,0.0810810810811,0.0752688172043
96,0.449275362319,0.449275362319,0.459854014599,0.169590643275,0.156069364162,0.176470588235,0.0989010989011,0.0989010989011,0.0928961748634
97,0.449275362319,0.418439716312,0.449275362319,0.169590643275,0.136363636364,0.162790697674,0.0810810810811,0.0989010989011,0.0810810810811
98,0.481481481481,0.459854014599,0.470588235294,0.204819277108,0.169590643275,0.149425287356,0.123595505618,0.0810810810811,0.123595505618
99,0.449275362319,0.492537313433,0.438848920863,0.162790697674,0.162790697674,0.117318435754,0.104972375691,0.123595505618,0.0928961748634
